reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,userLang,app_id,translated_content,clean_translated_content
aff42ffe-0d5a-4ca7-842a-5e50b00287ba,olga giordano,https://play-lh.googleusercontent.com/a-/ALV-UjUMZALAHPqtImPrMx00TCjzTiMQfdrOHuBlcX6VMi3t5g,Bellissima molto valida e superiore,5,0,,2023-09-15 15:49:35,,,,IT,org.telegram.messenger,"Beautiful, very valid and superior","Beautiful, very valid and superior"
bc49478c-31b3-4c97-b891-aefc4cfc7cba,ArCaN0 ArCaN0 “ArCaN0”,https://play-lh.googleusercontent.com/a-/ALV-UjXj79OFI32ivyiLbGCjGkd0zso4c6HG-TFhqmIGjaO8uQ,"4 stelle per le stories, ma se non posso condividererle direttamente da altre app (gallerie, messaggistica, ecc...) e ricondividere quelle scadute (come storie e non come profilo) mi viene un po' pesante usarle",4,0,10.0.8,2023-09-15 10:22:12,"Ciao, potresti darci maggiori dettagli a riguardo? Che tipo di problemi hai riscontrati relativamente al salvataggio dei contenuti? L'opzione per il salvataggio automatico è in Impostazioni-dati e archivio. Tutte le foto scattate dall'app vengono sempre salvate (questo è il funzionamento corretto, un bug che non lo consentiva è stato risolto).",2022-08-31 12:28:15,10.0.8,IT,org.telegram.messenger,"4 stars for the stories, but if I can&#39;t share them directly from other apps (galleries, messaging, etc...) and reshare the expired ones (as stories and not as a profile) it&#39;s a bit difficult for me to use them","4 stars for the stories, but if I can't share them directly from other apps (galleries, messaging, etc...) and reshare the expired ones (as stories and not as a profile) it's a bit difficult for me to use them"
96570f0f-fa21-44f7-b8e4-5fe862236e50,Smiley offlimits,https://play-lh.googleusercontent.com/a/ACg8ocIs8ig0wp3mtlfA3IhJ7R67RJp8EK2dOyUpfcpJkcva=mo,"Proposta. Non parlo di chat segrete, mi riferisco ad una chat normale con una persona dove si può scegliere di sbloccarla sia con l'impronta oppure con una password in comune scelta da entrambe le persone.",4,1,10.0.5,2023-09-15 10:19:26,"Ciao, potresti darci maggiori dettagli a riguardo? Ti consigliamo di contattarci scrivendo a support@telegram.org inserendo #italy nel testo del messaggio per fornirci più informazioni. Le chat archiviate sono visibili scorrendo verso il basso come sempre.",2023-09-01 14:33:35,10.0.5,IT,org.telegram.messenger,"Proposal. I&#39;m not talking about secret chats, I&#39;m referring to a normal chat with a person where you can choose to unlock either with your fingerprint or with a shared password chosen by both people.","Proposal. I'm not talking about secret chats, I'm referring to a normal chat with a person where you can choose to unlock either with your fingerprint or with a shared password chosen by both people."
bbb25db3-6ef1-4d83-99d6-f3b4c9de7ac1,Ravenlord Corvis,https://play-lh.googleusercontent.com/a-/ALV-UjUl1FQIRcSqnHvOkO7mKaMgCR7Lbhxn4zq94fvwQDdnqQ,"Nei gruppi avete dato la possibilità all'amministratore di non far salvare ed inoltrare i contenuti, mentre nelle chat private l'altra persona può cancellare l'intera conversazione??? Questa non è privacy! Adesso ci sono gruppi dove non posso salvare nulla e conversazioni private che possono cancellarmi da un momento all'altro (anche per sbaglio)! Cose assurde!!! Mettete delle policy sensate! (Conversazioni perse/cancellate erroneamente, senza possibilità di recuperarle!). Meglio WhatsApp!!!",3,45,10.0.8,2023-09-15 07:30:44,"Grazie, lo prenderemo in considerazione. Telegram si evolve velocemente e nuove funzioni vengono aggiunte ogni mese. Non possiamo promettere nulla, né dare informazioni precise sulle tempistiche, ma i suggerimenti sono sempre benvenuti.",2022-08-08 15:45:30,10.0.8,IT,org.telegram.messenger,"In groups have you given the administrator the possibility not to save and forward the contents, while in private chats the other person can delete the entire conversation??? This is not privacy! Now there are groups where I can&#39;t save anything and private conversations that can delete me at any moment (even by accident)! Absurd things!!! Put sensible policies in place! (Conversations lost/deleted mistakenly, without the possibility of recovering them!). Better WhatsApp!!!","In groups have you given the administrator the possibility not to save and forward the contents, while in private chats the other person can delete the entire conversation??? This is not privacy! Now there are groups where I can't save anything and private conversations that can delete me at any moment (even by accident)! Absurd things!!! Put sensible policies in place! (Conversations lost/deleted mistakenly, without the possibility of recovering them!). Better WhatsApp!!!"
534576c1-c959-478c-8f9f-c01fe5e3772c,Gabbo,https://play-lh.googleusercontent.com/a-/ALV-UjVmTP8rAzT3J-QcumgiUGi_vGC8lbtbCmrRKYbWOy1PMyU,Come faccio a eliminare l'account? Ho provato a cercare tra le impostazioni ma non si può 😐,1,0,10.0.8,2023-09-15 03:58:53,"Per eliminare il tuo account, vai su questa pagina:
https://telegram.org/deactivate

Ricorda che il numero deve essere inserito in formato internazionale. Elimina il tuo account solamente se non vuoi più usare Telegram.
Segui questa guida per i dettagli:
http://telegra.ph/Eliminare-il-tuo-account-Telegram-FAQ",2023-09-15 18:45:27,10.0.8,IT,org.telegram.messenger,How do I delete my account? I tried searching through the settings but it&#39;s not possible 😐,How do I delete my account? I tried searching through the settings but it's not possible 😐
a0bf416b-c4d4-427e-b491-20d6c41b25cd,Marco Fabbri,https://play-lh.googleusercontent.com/a-/ALV-UjVl37BRqaQNZOFkfpttK8lzzfkYEXti0KXaMRL-Vxxm-Q,Serve un'opzione per disattivare le stories o comunque nasconderle tutte automaticamente. L'app nasce come instant messenger e non dovrebbe diventare forzatamente un social network senza dare la possibilità agli utenti di evitarlo.,1,0,10.0.8,2023-09-15 03:20:40,"Le storie non occupano spazio nell'interfaccia utente di Telegram, ma se preferisci non vedere le storie di alcuni contatti, tieni premuto sulla loro immagine del profilo nella parte superiore dello schermo e scegli ""Nascondi storie"".

Questo non influisce sulla tua chat con l'utente, che non saprà che hai nascosto le sue storie.",2023-09-15 18:44:45,10.0.8,IT,org.telegram.messenger,We need an option to deactivate stories or hide them all automatically. The app was born as an instant messenger and should not forcefully become a social network without giving users the opportunity to avoid it.,We need an option to deactivate stories or hide them all automatically. The app was born as an instant messenger and should not forcefully become a social network without giving users the opportunity to avoid it.
b69c6a6c-349b-4a5e-b450-e3c011d26125,Moira D'Antonio,https://play-lh.googleusercontent.com/a-/ALV-UjVwumS5vmcLFftxRug8ygD4bk2L8ihp82fuJxLdOBAy3-eG,"Di molto superiore a WhatsApp e altre app di messaggistica. Il piano premium non mi fa impazzire, non ne vedo lo scopo. Ultimamente da mesi ho problemi con le notifiche che non sempre arrivano, nonostante le imposizioni di notifica siano settate correttamente; disinstallare e reinstallare non risplve. Apprezzerei qualcosa in più anche per chi ha la versione free dell'app e non necessariamente l'abbonamento.",4,13,10.0.8,2023-09-14 23:49:22,,,10.0.8,IT,org.telegram.messenger,"Far superior to WhatsApp and other messaging apps. I&#39;m not crazy about the premium plan, I don&#39;t see the point. Lately for months I&#39;ve been having problems with notifications that don&#39;t always arrive, even though the notification requirements are set correctly; uninstalling and reinstalling does not work. I would also appreciate something more for those who have the free version of the app and not necessarily a subscription.","Far superior to WhatsApp and other messaging apps. I'm not crazy about the premium plan, I don't see the point. Lately for months I've been having problems with notifications that don't always arrive, even though the notification requirements are set correctly; uninstalling and reinstalling does not work. I would also appreciate something more for those who have the free version of the app and not necessarily a subscription."
f7d786db-e5d6-439c-8f45-335fab255d19,Fabix,https://play-lh.googleusercontent.com/a/ACg8ocKQaqshRqU9TrwOkpy1dSO-CY1FIFCy87CqrLvQwXQ6=mo,File dalla galleria con nuovo timer autodistruzione da schifo Ora solo 30 secondi massimo! Agg. Novità più che inutili 😓 per favore 🥺 io non aggiorno per adesso,2,3,10.0.6,2023-09-14 23:10:45,"Telegram si evolve rapidamente, ogni mese vengono aggiunte nuove funzionalità e tutti gli utenti sono invitati a inviare suggerimenti tramite https://suggestions.telegram.org. Ora è disponibile una nuova funzione che consente la visualizzazione unica di un contenuto.",2023-09-15 00:01:47,10.0.6,IT,org.telegram.messenger,File from gallery with new crappy self-destruct timer Now only 30 seconds max! Update More than useless news 😓 please 🥺 I won&#39;t update for now,File from gallery with new crappy self-destruct timer Now only 30 seconds max! Update More than useless news 😓 please 🥺 I won't update for now
bb7cd5f2-b0e5-4ab3-8531-1651afb034bd,Manuel Balan,https://play-lh.googleusercontent.com/a/ACg8ocKe3J4YeZz7tNAJgUx_AUS6g_sInp5j2eEgR8Hr0ux3eA=mo,"Errore nella riproduzione delle gif: Entrando in un qualsiasi canale e andando nella sezione delle gif, se clicco su una qualunque questa viene zoomata in automatico tagliando i bordi e se provo a scorrere per vedere le altre mi fa vedere tutta la schermata nera, in pratica devo cliccarle una ad una se voglio vederle, ma in ogni caso si vedono male.",5,2,9.6.7,2023-09-14 22:35:40,"Ciao, potresti spiegarti meglio inviandoci una videoregistrazione del problema a support@telegram.org inserendo #italy nel testo del messaggio?",2022-03-29 21:19:24,9.6.7,IT,org.telegram.messenger,"Error in gif playback: When entering any channel and going to the gif section, if I click on any one it is automatically zoomed in by cutting the edges and if I try to scroll to see the others it shows me the entire black screen, in practice I have to click them one by one if I want to see them, but in any case they are difficult to see.","Error in gif playback: When entering any channel and going to the gif section, if I click on any one it is automatically zoomed in by cutting the edges and if I try to scroll to see the others it shows me the entire black screen, in practice I have to click them one by one if I want to see them, but in any case they are difficult to see."
95b3e157-9708-44af-a51a-f585ed6413bc,ROBERTO BALISTRERI,https://play-lh.googleusercontent.com/a-/ALV-UjVqsfysjN-KToNx7ZKkHhFeVaMb3NMY-4IklZVBbmhCMkc,Telegram ottima applicazione,5,1,10.0.6,2023-09-14 19:51:36,,,10.0.6,IT,org.telegram.messenger,Telegram excellent application,Telegram excellent application
110d857a-99f9-4653-b2c5-88a0c8995a39,Nancy Taranto,https://play-lh.googleusercontent.com/a-/ALV-UjUNNBho9H28jFjBq7Hh3FZcBbQH31c8oU3Gt7TEmk3QlQ,Metto 2 stelle solo perché telegram potrebbe sostituire benissimo whatsapp ma la cosa negativa sono che se vuoi mettere più foto devi pagare allora whatsap resta ancora l'app più utile,2,0,10.0.6,2023-09-14 16:27:59,,,10.0.6,IT,org.telegram.messenger,I give 2 stars only because telegram could very well replace whatsapp but the negative thing is that if you want to post more photos you have to pay so whatsap is still the most useful app,I give 2 stars only because telegram could very well replace whatsapp but the negative thing is that if you want to post more photos you have to pay so whatsap is still the most useful app
9de8f21d-4364-42a8-9b0c-df3f8e27c9de,Dany,https://play-lh.googleusercontent.com/a/ACg8ocLZYSL7-NkaImFf1-V4AtN8PEdU4xun7WnAoP5-ZigS=mo,"Mi hanno hackerato l'email e quindi Telegram mi ha bloccato il numero, ho inviato più volte l'email per farlo sbloccare ma non risponde proprio nessuno. Se gentilmente potreste aiutarmi con questo fatto, anche perché l'account sono riuscito a recuperarlo il giorno dopo",5,0,,2023-09-14 16:04:07,"Potresti contattarci scrivendo a support@telegram.org inserendo #italy nel testo del messaggio per fornirci maggiori dettagli?

",2023-02-22 11:40:56,,IT,org.telegram.messenger,"They hacked my email and then Telegram blocked my number, I sent the email several times to have it unblocked but no one answers at all. If you could kindly help me with this fact, also because I managed to recover the account the next day","They hacked my email and then Telegram blocked my number, I sent the email several times to have it unblocked but no one answers at all. If you could kindly help me with this fact, also because I managed to recover the account the next day"
69052b71-0796-4f9d-a128-7a36574a9758,Greta Roncan,https://play-lh.googleusercontent.com/a-/ALV-UjUsxIfjP4_2HSLUeIojPJjF4GSUlLtMWrOswUmwsNxqtiXO,Bella ma totalmente un flop la non possibilità di mettere più storie di 7 sennò bisogna pagare.... vi prego togliete questa cosa!,3,0,10.0.5,2023-09-14 15:38:33,,,10.0.5,IT,org.telegram.messenger,Beautiful but totally a flop not being able to put more stories than 7 otherwise you have to pay.... please remove this thing!,Beautiful but totally a flop not being able to put more stories than 7 otherwise you have to pay.... please remove this thing!
e1e93277-c21a-488b-a309-9ba956f49625,Frank 119,https://play-lh.googleusercontent.com/a-/ALV-UjUm9Q6TRQKqfMVL3wC9Op_BZ4z7ao0t2MSXs9sPx8ZKRmAq,Assolutamente ottima e funzionante! L'unico bug sul mio OPPO A53s è che non mi fa modificare le foto dei gruppi in cui sono fondatore e non mi fa aggiungere il permesso di poter far mandare stickers e gif ai membri normali. Su Telegram desktop invece l'animazione interattiva del 💋 non funziona.,4,1,10.0.8,2023-09-14 15:34:05,,,10.0.8,IT,org.telegram.messenger,"Absolutely excellent and working! The only bug on my OPPO A53s is that it doesn&#39;t let me edit the photos of the groups I&#39;m a founder of and it doesn&#39;t let me add permission to send stickers and gifs to normal members. On Telegram desktop, however, the interactive animation of the 💋 does not work.","Absolutely excellent and working! The only bug on my OPPO A53s is that it doesn't let me edit the photos of the groups I'm a founder of and it doesn't let me add permission to send stickers and gifs to normal members. On Telegram desktop, however, the interactive animation of the 💋 does not work."
4c2b5e6d-0e5b-43a4-a5b0-0a3ddbfc0e3f,Mike Gamer,https://play-lh.googleusercontent.com/a-/ALV-UjVjtI4PbzES6TS9RYc-W6kP3Ihi76qH3TjBfnH2-XS0qZU,2016: Bio del profilo che ha solo 70 caratteri. 2023: Bio del profilo che ha solo 70 caratteri. Vogliamo aumentarli o cosa?,5,1,10.0.6,2023-09-14 09:27:24,"Ciao, i problemi di uploading e del mancato limite sono già stati risolti con la versione 10.0.2. Le storie sono appena state rilasciate e trattandosi di un rilascio graduale, è normale che i limite vengano poi modificati e probabilmente aumentati con il tempo. Gli utenti Premium possono sbloccare da subito limiti più alti. Grazie per il feedback.",2023-08-16 13:00:13,10.0.6,IT,org.telegram.messenger,2016: Profile bio that only has 70 characters. 2023: Profile bio that only has 70 characters. Do we want to increase them or what?,2016: Profile bio that only has 70 characters. 2023: Profile bio that only has 70 characters. Do we want to increase them or what?
ff05f6b0-89d7-48df-b380-a0d8cabb1ef7,CALI' CLAUDIO,https://play-lh.googleusercontent.com/a/ACg8ocIdTad0ob-hnLqoxs3FU1YezkGprHUEyLiBrI-O2fRI=mo,Ciao sono Claudio,5,0,10.0.5,2023-09-14 08:43:49,,,10.0.5,IT,org.telegram.messenger,"Hi, I&#39;m Claudio","Hi, I'm Claudio"
5edd6195-1876-4913-939e-a53d6fa633d2,Matteo Aiello,https://play-lh.googleusercontent.com/a/ACg8ocK4p2BN4XLPlQKwqLEVX8dnmGWJAoH-QLpnm9dHuvif=mo,Da quando è stato aggiornato non mi arrivano le notifiche dei messaggi,1,0,10.0.8,2023-09-14 01:51:13,"Ciao, se hai problemi con le notifiche ti consigliamo di dare un'occhiata a questa pagina: telegram.org/faq/it#problemi-di-notifica",2023-09-14 12:17:17,10.0.8,IT,org.telegram.messenger,Since it was updated I haven&#39;t received message notifications,Since it was updated I haven't received message notifications
489549ca-10d4-4db0-8183-abd9772ad256,giorgia capponi,https://play-lh.googleusercontent.com/a-/ALV-UjUT86vN9Z5W2pr4MroyMONVmsMn298RPksTIS_0PSDnRv0,"Adoro le storie su telegram ma 7 a settimana sono pochissime poi mi da limite raggiunto che ho pubblicato 7 storie questa settimana, quando ne ho pubblicate solo 3. Tra l'altro perché mettere le storie a pagamento?! quando su tutti gli altri social sono gratis. Peccato.",3,45,10.0.8,2023-09-14 00:35:22,"Ciao, al momento i link e la formattazione nelle didascalie sono disponibili solamente per gli utenti Telegram Premium. Grazie per il feedback!",2023-08-16 12:54:19,10.0.8,IT,org.telegram.messenger,"I love stories on telegram but 7 a week are very few then I have reached the limit that I published 7 stories this week, when I only published 3. Besides, why make paid stories?! when on all other social networks they are free. Sin.","I love stories on telegram but 7 a week are very few then I have reached the limit that I published 7 stories this week, when I only published 3. Besides, why make paid stories?! when on all other social networks they are free. Sin."
c7874444-4e43-42ca-a9cf-7a07ee69868e,Roberto Carella,https://play-lh.googleusercontent.com/a/ACg8ocJvw8tbj8TcY0B6ZZh8XAgs8kPjbELqww_gRZ4sGsBJMQ=mo,"Da un po' di tempo capita di dover aprire l'app per ricevere le notifiche, e quelle poche volte che arrivano non si sente il suono nonostante il volume della suoneria sia al massimo.. ho cambiato il tema ed i colori della chat e dopo un po' di tempo torna tutto come prima",3,0,10.0.6,2023-09-13 18:44:27,"Verifica che non sia attiva la modalità notte autoamatica, altrimenti il tema cambierà in automatico in base ai valori da te impostati. Se hai problemi con le notifiche ti consigliamo di dare un'occhiata a questa pagina: telegram.org/faq/it#problemi-di-notifica",2023-09-14 12:19:04,10.0.6,IT,org.telegram.messenger,"For some time now I have had to open the app to receive notifications, and the few times they arrive I can&#39;t hear the sound even though the ringtone volume is at maximum... I changed the theme and colors of the chat and then after a while everything goes back to how it was before","For some time now I have had to open the app to receive notifications, and the few times they arrive I can't hear the sound even though the ringtone volume is at maximum... I changed the theme and colors of the chat and then after a while everything goes back to how it was before"
951e319c-e484-4c43-a5df-476f957f438e,Gerry ger,https://play-lh.googleusercontent.com/a-/ALV-UjXyoBTQ9t4ehrshcmmpaXmFj4ZHodghZBREQhL4l7xs,L'app si blocca di continuo dopo l'aggiornamento......,2,0,10.0.6,2023-09-13 17:51:14,"Ciao, potresti aggiornare l'app all'ultima versione (10.0.8) e verificare se il problema persiste?",2023-09-14 12:18:05,10.0.6,IT,org.telegram.messenger,App keeps crashing after update......,App keeps crashing after update......
adaceb90-a043-4fd8-908c-26de629ca0f0,Over Sessanta,https://play-lh.googleusercontent.com/a/ACg8ocLBN9n7MqVpOJ_j_QgycH4bszl2y-C890qv4id0oCbE=mo,Perfetta,5,0,10.0.6,2023-09-13 15:46:40,,,10.0.6,IT,org.telegram.messenger,Perfect,Perfect
09a4e26d-22ce-4a02-a8b7-7a3db2581795,Giu Pre,https://play-lh.googleusercontent.com/a/ACg8ocKslcLNFuzqRZnFQNJcJq1sWl3_HEXFbaAEfesks7ko=mo,Mi ha bloccato il numero,1,0,,2023-09-13 14:25:30,"Ciao, in questo caso ti consigliamo di contattare recover@telegram.org",2023-09-14 12:18:16,,IT,org.telegram.messenger,He blocked my number,He blocked my number
b7a51aca-7938-4819-a629-50b011492b6d,Fiordi,https://play-lh.googleusercontent.com/a/ACg8ocJE2149ZSLUTTCUugtbSLi4sjbi5-2Ktbn7qkTkjXO_ag=mo,Adoro telegram e tra le mie app preferite e funziona davvero bene e perfetta!!!!...l'unica cosa che mi dispiace è che con l'arrivo di premium alcune cose sono limitate da usare oppure per nulla...esempio per le storie il numero di possibilita di pubblicazione e limitato,5,0,10.0.6,2023-09-13 11:48:19,,,10.0.6,IT,org.telegram.messenger,I love telegram and it&#39;s one of my favorite apps and it works really well and perfect!!!!...the only thing I&#39;m sorry about is that with the arrival of premium some things are limited to use or not at all...example for The number of publication possibilities for stories is limited,I love telegram and it's one of my favorite apps and it works really well and perfect!!!!...the only thing I'm sorry about is that with the arrival of premium some things are limited to use or not at all...example for The number of publication possibilities for stories is limited
bbd071a7-5a3a-40b8-9bd7-6b441bae1b7c,mimmo mimmo,https://play-lh.googleusercontent.com/a-/ALV-UjUlqs5vLUGVD7zYyHgzVIFnWMmtcSiEINb8Cf0xI6oVtO31,Da ultimi aggiornamenti non funziona persone vicine e rendimivisibile Uso un Huawei (dove sbaglio?) Oggi 12sett Ho cambiato operatore È l'app telegram ha ripreso a funzionare .... rendimi visibile e persone vicino.. Grazie Ok per il momento risolto in questo modo le impostazioni uguali Grazie. Per consigli e assistenza,5,0,10.0.6,2023-09-13 11:20:49,"Ciao, probabilmente questo avviene perché l'app non riesce a determinare la posizione precisa del dispositivo. Verifica che Telegram abbia tutti i permessi per la posizione e prova a riavviare il dispositivo. La sim o l'operatore utilizzato non hanno alcun effetto dato che la posizione dipende interamente dal dispositivo.",2023-09-13 10:40:48,10.0.6,IT,org.telegram.messenger,"Since the latest updates, it doesn&#39;t work for people close to me and making me visible. I use a Huawei (where am I wrong?) Today 12th September I changed operator. The Telegram app has started working again.... make me visible and people close to me.. Thanks Ok for the moment solved in this so the settings are the same Thank you. For advice and assistance","Since the latest updates, it doesn't work for people close to me and making me visible. I use a Huawei (where am I wrong?) Today 12th September I changed operator. The Telegram app has started working again.... make me visible and people close to me.. Thanks Ok for the moment solved in this so the settings are the same Thank you. For advice and assistance"
5d78a0f9-5168-40bd-a3e9-9feb3137d878,Alessia B.,https://play-lh.googleusercontent.com/a-/ALV-UjV_KpufgpOBjFwxkJ_yFXuDCV4Hf_o62nphRcvB8G7zsb0,"Molto carino ma è da un paio di mesi che mi scarica sul cellulare (praticamente a caso) immagini (anche di sticker), gif e così via in automatico (e praticamente a caso. Risolvete per favore.",3,0,10.0.2,2023-09-13 11:00:41,"Puoi gestire le impostazioni di download automatico nelle impostazioni di dati e archivio dell'app. I contenuti vengono scaricati localmente per essere visti. Se il tuo dispositivo mostra questi contenuti scaricati nella galleria, il problema purtroppo non dipende da Telegram ma dall'app galleria che mostra questi contenuti anche se non dovrebbe.",2023-09-14 12:20:37,10.0.2,IT,org.telegram.messenger,"Very nice but for a couple of months he has been downloading images (even of stickers), gifs and so on automatically (and practically at random) onto my mobile phone (practically at random. Please solve this.","Very nice but for a couple of months he has been downloading images (even of stickers), gifs and so on automatically (and practically at random) onto my mobile phone (practically at random. Please solve this."
f7ca6724-0b30-455a-9d76-247434cb0858,Giacomo Napoli,https://play-lh.googleusercontent.com/a-/ALV-UjW83yOCis7w5u9VQozQVcp0xcG8ZP4YBjb1j_wKC70ggNY,Ultima e unica app di messaggistica sicura e imparziale oltre che gratuita.,3,0,10.0.5,2023-09-13 10:54:00,,,10.0.5,IT,org.telegram.messenger,Latest and only safe and impartial messaging app as well as free.,Latest and only safe and impartial messaging app as well as free.
9129f4e6-9883-4538-9649-d0f345cff298,Alex Garofalo,https://play-lh.googleusercontent.com/a-/ALV-UjWNlYt9IEIH88EVOOfoYVF-5TWYmrT0RgLkiPTw5ZwkvWE,Applicazione di messaggistica migliore in assoluto,5,1,10.0.5,2023-09-13 10:53:18,,,10.0.5,IT,org.telegram.messenger,Best messaging app ever,Best messaging app ever
d9c037f9-f793-40b5-9853-747a3d2b1855,Alessandro,https://play-lh.googleusercontent.com/a-/ALV-UjWpOF452ffSzBSeD7wc2GvhK0Vc1CZQeKYx6KJxZlrzW3UJ,App di messaggistica al top peccato che labbiname ti sia un po' troppo caro.,5,0,10.0.5,2023-09-13 09:21:02,,,10.0.5,IT,org.telegram.messenger,"Top messaging app, too bad the name is a little too expensive for you.","Top messaging app, too bad the name is a little too expensive for you."
79148d37-9508-4b41-82d6-bc87c2ff066a,Mario Neri,https://play-lh.googleusercontent.com/a/ACg8ocLlM_RrxSZJBJwkJ4l7kOQ1T1icv1hD6sE1D-oAlP49ZQ=mo,"Vorrei segnalare un piccolo (o forse grande) problema, nel momento in cui si collega un gruppo privato ad un canale, esso diventa visibile e leggibile a tutti quanti. Sarebbe gradito (essendo gruppo privato) non essere visibile, ma soprattutto per unirsi si dovrebbe chiedere l'autorizzazione all'admin del gruppo in questione. Lo segnalo perché magari qualcuno potrebbe violare la privacy dei gruppi privati degli utenti.",4,0,10.0.5,2023-09-13 07:58:38,,,10.0.5,IT,org.telegram.messenger,"I would like to point out a small (or perhaps large) problem: when a private group is connected to a channel, it becomes visible and readable to everyone. It would be appreciated (being a private group) not to be visible, but above all to join you should ask for authorization from the admin of the group in question. I am reporting this because perhaps someone could violate the privacy of users&#39; private groups.","I would like to point out a small (or perhaps large) problem: when a private group is connected to a channel, it becomes visible and readable to everyone. It would be appreciated (being a private group) not to be visible, but above all to join you should ask for authorization from the admin of the group in question. I am reporting this because perhaps someone could violate the privacy of users' private groups."
ea45be42-a141-403e-b61b-d2456d5d2b89,Annamaria Gentile,https://play-lh.googleusercontent.com/a-/ALV-UjXQOw2d-2LGmgbgeybXsqOmAQIZNCQetOUKPMzGs-4d2Vg,Mi dice hai creato e ricreato troppe volte l'account. È una settimana che aspetto per potermi riscrivere.,1,1,9.4.5,2023-09-13 03:51:27,"Ciao, se hai eliminato e ricreato l'account troppe volte usando lo stesso numero potresti dover aspettare prima di poterlo usare nuovamente. Al momento non esiste un valore di attesa predefinito per azioni di questo tipo, quindi ti consigliamo semplicemente di attendere ancora e riprovare.",2023-09-13 10:44:12,9.4.5,IT,org.telegram.messenger,It tells me you created and recreated the account too many times. I&#39;ve been waiting a week to write back.,It tells me you created and recreated the account too many times. I've been waiting a week to write back.
f502ffc5-be02-4938-8da2-54f5850447c9,Abdullah Naveed,https://play-lh.googleusercontent.com/a/ACg8ocIbYZSbYcmauN5lad0_hkzyuTWUSCsEYt70lEv1ULdV=mo,Bannato inutilmente ed il supporto non risponde da giorni fa schifooo.,1,1,10.0.6,2023-09-12 22:51:00,,,10.0.6,IT,org.telegram.messenger,"Banned for no reason and support hasn&#39;t responded for days, it&#39;s disgusting.","Banned for no reason and support hasn't responded for days, it's disgusting."
11cefa9f-612f-4998-a430-f0368ee097a6,Mirella Croce,https://play-lh.googleusercontent.com/a-/ALV-UjV0f4AKsFZyT9Z9ba5qx_oje-osau3qvmgcRtZ6hUZnpz8,"App davvero buona, ma manca la precisione sull'orario dell'ultimo accesso (WhatsApp in questo è perfetta) e sulle spunte di ricezione e lettura messaggi (non è chiaro se l'utente ha solo ricevuto o anche letto). Se migliorate queste cose, darò 5 stelle. Inoltre manca il pulsante Info per vedere l'ora in cui ricevono e leggono i messaggi",4,1,10.0.6,2023-09-12 22:37:06,,,10.0.6,IT,org.telegram.messenger,"Really good app, but it lacks precision on the time of last access (WhatsApp is perfect in this) and on the ticks for receiving and reading messages (it is not clear whether the user has only received or also read). If you improve these things, I will give 5 stars. Also missing is the Info button to see the time they receive and read messages","Really good app, but it lacks precision on the time of last access (WhatsApp is perfect in this) and on the ticks for receiving and reading messages (it is not clear whether the user has only received or also read). If you improve these things, I will give 5 stars. Also missing is the Info button to see the time they receive and read messages"
650ad0a3-3aa8-4d9d-8cd3-8feb22637b0a,Anna Lucariello,https://play-lh.googleusercontent.com/a/ACg8ocIh0lXS872Gm7QtwtQHiFMnATD5VoTxWhyNfNluxU4=mo,Che significa non capisco,4,0,10.0.5,2023-09-12 21:23:46,,,10.0.5,IT,org.telegram.messenger,What does it mean I don&#39;t understand,What does it mean I don't understand
f2e56fc6-383e-45c4-baae-03091b2532b5,Francesco luongo,https://play-lh.googleusercontent.com/a-/ALV-UjVqHv19sVfBD2PdAb2rH5EQD0NQtx4CMXWQx62Ks7BK55o,Buono,5,0,10.0.5,2023-09-12 21:05:08,,,10.0.5,IT,org.telegram.messenger,Good,Good
f7aa9809-22a8-444b-a680-5d97b17fa706,Rosalba caneo,https://play-lh.googleusercontent.com/a/ACg8ocIsGR0V9a6zVyP9_1hoCP_7HqrdLAHXE3tVnWJoeri5=mo,Mi dava un problema nel pubblicare le storie diceva che dovevo per forza passare a premium. Ma si è risolto. Per il resto è un' app ottima,5,0,10.0.5,2023-09-12 12:31:37,"Ciao, potresti darci maggiori dettagli sul problema? Dovresti essere in grado di pubblicare le storie toccando l'apposita opzione delle fotocamera in basso a destra nella lista chat.",2023-09-12 12:15:57,10.0.5,IT,org.telegram.messenger,He gave me a problem publishing stories and said I had to upgrade to premium. But it was resolved. Other than that it&#39;s an excellent app,He gave me a problem publishing stories and said I had to upgrade to premium. But it was resolved. Other than that it's an excellent app
2b9fb311-750e-420e-b94c-304331b2da94,Silvana Pescio,https://play-lh.googleusercontent.com/a-/ALV-UjWDmW__56aGoaWsj-ZEcbmkO3VzCprZxdMIRhwuuYQnTFA,Ho telegram da tanto è molto utile e bello.... mi fanno impazzire gli stickers che ha 💯💯😋,4,0,10.0.5,2023-09-12 11:16:00,,,10.0.5,IT,org.telegram.messenger,"I&#39;ve had Telegram for a long time, it&#39;s very useful and beautiful.... the stickers it has drive me crazy 💯💯😋","I've had Telegram for a long time, it's very useful and beautiful.... the stickers it has drive me crazy 💯💯😋"
